ticker,date,open_price,close_price,volume
VZ,2018-10-22,54.5116,54.4126,21737523.0
VZ,2018-10-23,55.5112,56.6196,29328713.0
VZ,2018-10-24,56.4118,56.8274,37435638.0
VZ,2018-10-25,56.867,55.8476,25269995.0
VZ,2018-10-26,55.6794,54.9371,24973311.0
VZ,2018-10-29,55.234,55.8971,22103692.0
VZ,2018-10-30,56.3326,57.5796,25231199.0
VZ,2018-10-31,57.7181,56.5008,24214427.0
VZ,2018-11-01,56.392,55.4716,22533201.0
VZ,2018-11-02,55.7586,56.0456,14734412.0
VZ,2018-11-05,55.9268,56.6196,12733842.0
VZ,2018-11-06,56.4316,56.6196,12371207.0
VZ,2018-11-07,56.9561,57.0551,14891287.0
VZ,2018-11-08,57.0996,57.6687,12482392.0
VZ,2018-11-09,57.7181,57.8567,17365762.0
VZ,2018-11-12,58.2278,58.114,13236769.0
VZ,2018-11-13,58.4802,58.0546,13047907.0
VZ,2018-11-14,58.5198,58.3317,18288710.0
VZ,2018-11-15,58.2427,58.4703,17147123.0
VZ,2018-11-16,58.4505,59.5886,19470986.0
VZ,2018-11-19,59.6282,59.9944,18405731.0
VZ,2018-11-20,60.4002,58.8464,22028957.0
VZ,2018-11-21,58.6484,58.5495,18482233.0
VZ,2018-11-23,58.2526,58.0348,7009050.0
VZ,2018-11-26,58.0348,58.5594,12308876.0
VZ,2018-11-27,58.599,60.0241,14114992.0
VZ,2018-11-28,60.0736,59.4402,18662989.0
VZ,2018-11-29,58.8068,58.8365,14763658.0
VZ,2018-11-30,58.9552,59.6777,31142818.0
VZ,2018-12-03,58.886,57.5598,27795428.0
VZ,2018-12-04,57.5004,57.4905,21727411.0
VZ,2018-12-06,57.5796,57.4806,26880429.0
VZ,2018-12-07,57.3124,57.0847,16948126.0
VZ,2018-12-10,57.2035,57.6687,16603356.0
VZ,2018-12-11,58.1635,58.2427,14991438.0
VZ,2018-12-12,57.1936,56.6592,18892182.0
VZ,2018-12-13,56.4118,56.5008,15454706.0
VZ,2018-12-14,56.3623,56.4909,13960870.0
VZ,2018-12-17,56.4711,55.3726,18902523.0
VZ,2018-12-18,55.3627,55.0757,18895777.0
VZ,2018-12-19,55.145,55.2835,20968473.0
VZ,2018-12-20,55.3429,54.5017,26897008.0
VZ,2018-12-21,54.2741,54.3532,55406307.0
VZ,2018-12-24,54.1157,52.5025,15077207.0
VZ,2018-12-26,52.6807,53.8782,17970539.0
VZ,2018-12-27,53.7495,54.5809,17530977.0
VZ,2018-12-28,54.7986,54.6996,14771641.0
VZ,2018-12-31,54.9569,55.6398,15331758.0
VZ,2019-01-02,55.5804,55.4419,13969691.0
VZ,2019-01-03,55.719,55.6398,19245411.0
VZ,2019-01-04,55.907,55.7784,17035848.0
VZ,2019-01-07,56.1742,56.1347,16348982.0
VZ,2019-01-08,56.679,57.7775,21425008.0
VZ,2019-01-09,57.68,57.05,18136000.0
VZ,2019-01-10,57.29,57.6,14259910.0
VZ,2019-01-11,57.84,58.02,15801548.0
VZ,2019-01-14,57.83,58.03,11342293.0
VZ,2019-01-15,57.74,58.1,10057967.0
VZ,2019-01-16,57.93,57.08,13411691.0
VZ,2019-01-17,57.16,56.83,15223854.0
VZ,2019-01-18,56.92,57.09,16802516.0
VZ,2019-01-22,57.23,56.99,18284771.0
VZ,2019-01-23,56.98,57.76,15109007.0
VZ,2019-01-24,57.61,57.07,12494109.0
VZ,2019-01-25,57.18,56.4,17806822.0
VZ,2019-01-28,56.12,55.07,25955718.0
VZ,2019-01-29,53.62,53.28,33789235.0
VZ,2019-01-30,53.1,54.0,27260036.0
VZ,2019-01-31,54.05,55.06,28585447.0
VZ,2019-02-01,55.21,54.55,13778392.0
VZ,2019-02-04,54.6,54.04,15818901.0
VZ,2019-02-05,54.1,54.14,14124794.0
VZ,2019-02-06,54.11,53.79,11391442.0
VZ,2019-02-07,53.61,53.57,12436168.0
VZ,2019-02-08,53.36,53.95,12011657.0
VZ,2019-02-11,54.13,54.05,9802798.0
VZ,2019-02-12,54.45,54.42,11227550.0
VZ,2019-02-13,54.35,54.48,11884803.0
VZ,2019-02-14,54.38,54.03,11190094.0
VZ,2019-02-15,54.48,55.16,15719416.0
VZ,2019-02-19,55.06,55.44,12272877.0
VZ,2019-02-20,55.37,55.76,11379006.0
VZ,2019-02-21,55.55,56.15,14680547.0
VZ,2019-02-22,56.43,56.92,12534431.0
VZ,2019-02-25,57.0,56.78,15051182.0
VZ,2019-02-26,56.82,56.64,12005571.0
VZ,2019-02-27,56.55,56.72,8962776.0
VZ,2019-02-28,56.74,56.92,15742971.0
VZ,2019-03-01,57.02,56.96,10942737.0
VZ,2019-03-04,57.15,56.24,13674737.0
VZ,2019-03-05,56.09,56.08,15749545.0
VZ,2019-03-06,56.19,55.68,13935530.0
VZ,2019-03-07,55.76,56.3,12644171.0
VZ,2019-03-08,56.36,56.53,10617254.0
VZ,2019-03-11,56.76,57.58,13627431.0
VZ,2019-03-12,57.63,57.43,12812980.0
VZ,2019-03-13,57.37,57.66,14168350.0
VZ,2019-03-14,57.71,57.95,12148349.0
VZ,2019-03-15,58.04,58.39,23715337.0
VZ,2019-03-18,58.27,58.07,12168133.0
VZ,2019-03-19,58.1,57.5,13462686.0
VZ,2019-03-20,57.51,57.67,11903104.0
VZ,2019-03-21,57.58,58.29,10920129.0
VZ,2019-03-22,58.16,59.76,25125385.0
HON,2018-01-02,149.9205,149.8133,2863633.0
HON,2018-01-03,149.0238,148.5755,6337580.0
HON,2018-01-04,148.9361,150.5832,4496507.0
HON,2018-01-05,151.0511,151.6359,2478959.0
HON,2018-01-08,152.0452,150.8172,2739854.0
HON,2018-01-09,151.0803,152.055,3391750.0
HON,2018-01-10,152.2109,153.1076,2562656.0
HON,2018-01-11,153.1368,153.9165,2329423.0
HON,2018-01-12,154.5598,155.0374,2343709.0
HON,2018-01-16,155.1056,153.8873,3422354.0
HON,2018-01-17,153.6924,154.3941,3163077.0
HON,2018-01-18,154.8717,153.7801,2655788.0
HON,2018-01-19,154.3941,154.667,3765521.0
HON,2018-01-22,154.6768,154.5208,3269297.0
HON,2018-01-23,154.9594,155.5442,3902427.0
HON,2018-01-24,156.168,155.9146,2654849.0
HON,2018-01-25,156.5286,157.7372,4083059.0
HON,2018-01-26,158.5851,160.8073,5019817.0
HON,2018-01-29,160.6709,157.3766,3669818.0
HON,2018-01-30,156.2849,154.9399,3888177.0
HON,2018-01-31,155.9341,155.6222,3289902.0
HON,2018-02-01,154.9692,155.6027,2753489.0
HON,2018-02-02,154.667,152.6787,4208686.0
HON,2018-02-05,151.5092,146.363,5772238.0
HON,2018-02-06,143.9361,147.5618,5319181.0
HON,2018-02-07,147.5521,147.3572,3171943.0
HON,2018-02-08,147.6496,142.3182,3362608.0
HON,2018-02-09,143.2929,144.1506,5405929.0
HON,2018-02-12,145.2617,145.6808,3455630.0
HON,2018-02-13,145.0862,144.7354,2815256.0
HON,2018-02-14,144.0628,146.5677,2960330.0
HON,2018-02-15,147.7373,149.5306,3635334.0
HON,2018-02-16,149.209,150.1252,2801135.0
HON,2018-02-20,149.0336,150.4273,3713812.0
HON,2018-02-21,151.0511,150.1447,4054910.0
HON,2018-02-22,150.8351,150.1495,2224436.0
HON,2018-02-23,150.6686,151.9222,3165528.0
HON,2018-02-26,152.3727,153.2738,2902896.0
HON,2018-02-27,153.4011,150.747,3098227.0
HON,2018-02-28,151.2171,147.9949,3528978.0
HON,2018-03-01,148.2104,144.1753,4626293.0
HON,2018-03-02,143.3036,145.0861,3403861.0
HON,2018-03-05,144.5279,145.4485,3399986.0
HON,2018-03-06,146.281,146.2516,2782886.0
HON,2018-03-07,144.5279,147.3093,3984949.0
HON,2018-03-08,148.2397,148.1124,2186333.0
HON,2018-03-09,148.8763,151.031,2884585.0
HON,2018-03-12,151.2367,149.0918,2415238.0
HON,2018-03-13,149.4934,148.3769,1885939.0
HON,2018-03-14,149.4542,147.3191,2028435.0
HON,2018-03-15,147.5738,147.9557,1847826.0
HON,2018-03-16,148.1712,148.6511,4329200.0
HON,2018-03-19,147.9557,147.1037,2173436.0
HON,2018-03-20,147.7305,147.3779,2721128.0
HON,2018-03-21,147.6619,148.2397,2589683.0
HON,2018-03-22,146.516,143.8521,2579406.0
HON,2018-03-23,143.9598,140.3263,3614527.0
HON,2018-03-26,142.4614,143.9109,2245549.0
HON,2018-03-27,144.5377,141.3645,3080681.0
HON,2018-03-28,140.9335,140.3067,5022249.0
HON,2018-03-29,141.0413,141.531,2573245.0
HON,2018-04-02,140.8748,139.4938,4092096.0
HON,2018-04-03,140.0521,141.2861,3205727.0
HON,2018-04-04,138.8964,141.8541,2768973.0
HON,2018-04-05,142.8139,143.382,2239587.0
HON,2018-04-06,142.1773,139.7974,2867863.0
HON,2018-04-09,140.3655,139.8856,1952435.0
HON,2018-04-10,142.0304,142.6279,2928456.0
HON,2018-04-11,141.5114,141.3057,1953148.0
HON,2018-04-12,142.1088,143.4505,2327759.0
HON,2018-04-13,144.1655,143.1078,1588588.0
HON,2018-04-16,144.3516,143.7248,2565773.0
HON,2018-04-17,144.8413,145.6346,2106343.0
HON,2018-04-18,146.281,146.2908,2751379.0
HON,2018-04-19,145.7227,145.0763,3182260.0
HON,2018-04-20,147.6619,147.466,5270202.0
HON,2018-04-23,147.6031,145.5562,4461812.0
HON,2018-04-24,145.8109,144.1851,4191702.0
HON,2018-04-25,144.4201,144.0284,2877028.0
HON,2018-04-26,144.283,143.7737,2404571.0
HON,2018-04-27,143.5191,143.9011,2132145.0
HON,2018-04-30,143.999,141.6974,3235608.0
HON,2018-05-01,141.3938,141.531,2431507.0
HON,2018-05-02,141.5505,140.0325,2346876.0
HON,2018-05-03,139.3077,140.4047,4356199.0
HON,2018-05-04,139.1413,140.9237,2640002.0
HON,2018-05-07,141.2371,141.1882,1825965.0
HON,2018-05-08,140.5907,141.2567,2828105.0
HON,2018-05-09,141.717,142.6866,2472812.0
HON,2018-05-10,142.9902,144.2634,1973701.0
HON,2018-05-11,143.95,144.3222,1543387.0
HON,2018-05-14,144.8021,144.2634,1818094.0
HON,2018-05-15,144.048,144.3124,2677203.0
HON,2018-05-16,144.1067,144.5083,1948652.0
HON,2018-05-17,144.7297,144.8183,1969266.0
HON,2018-05-18,145.0447,146.0192,2946467.0
HON,2018-05-21,147.0824,148.1356,2447423.0
HON,2018-05-22,148.7558,148.5097,3348095.0
HON,2018-05-23,147.6533,148.9526,2829381.0
HON,2018-05-24,149.0609,148.7164,2639208.0
HON,2018-05-25,148.4506,148.303,1934405.0
HON,2018-05-29,147.2497,145.8814,2349002.0
HON,2018-05-30,146.4425,148.0864,2191757.0
HON,2018-05-31,148.4112,145.596,5037758.0
HON,2018-06-01,146.5213,147.7419,1733521.0
HON,2018-06-04,147.6533,147.7911,2096409.0
HON,2018-06-05,148.1159,147.5253,1688257.0
HON,2018-06-06,147.7517,148.6376,2604092.0
HON,2018-06-07,148.677,149.7106,1983992.0
HON,2018-06-08,149.4054,149.4842,1941584.0
HON,2018-06-11,149.5432,149.494,1724983.0
HON,2018-06-12,149.5629,149.8779,2247363.0
HON,2018-06-13,149.5629,149.4546,1935245.0
HON,2018-06-14,149.9665,148.8345,2532100.0
HON,2018-06-15,148.1061,147.8797,3925236.0
HON,2018-06-18,146.7083,147.6041,1587132.0
HON,2018-06-19,146.1275,144.9758,2591541.0
HON,2018-06-20,144.8872,144.2474,1935158.0
HON,2018-06-21,143.6863,141.7176,3200581.0
HON,2018-06-22,143.1252,141.7471,3173852.0
HON,2018-06-25,141.1762,141.7865,3574868.0
HON,2018-06-26,142.2393,141.757,3181365.0
HON,2018-06-27,142.9382,140.9006,3111246.0
HON,2018-06-28,141.5995,140.8908,2857768.0
HON,2018-06-29,141.0975,141.7964,2828604.0
HON,2018-07-02,141.1172,142.5445,2253516.0
HON,2018-07-03,142.8201,142.6724,1247120.0
HON,2018-07-05,143.6273,142.6528,1980008.0
HON,2018-07-06,142.2689,143.4402,1890386.0
HON,2018-07-09,143.6765,145.1136,1997034.0
HON,2018-07-10,145.468,145.7239,1725279.0
HON,2018-07-11,144.651,142.259,2327348.0
HON,2018-07-12,143.6568,145.5763,3114661.0
HON,2018-07-13,145.5271,145.1924,2567556.0
HON,2018-07-16,145.1727,144.1096,1778299.0
HON,2018-07-17,144.0998,146.1669,2496790.0
HON,2018-07-18,146.3244,146.8166,3043756.0
HON,2018-07-19,145.596,145.2318,3025527.0
HON,2018-07-20,146.8559,150.7343,6453322.0
HON,2018-07-23,150.7245,151.2954,4369624.0
HON,2018-07-24,151.6104,152.7326,3817423.0
HON,2018-07-25,151.1084,155.5478,3939298.0
HON,2018-07-26,155.7447,156.6306,4789355.0
HON,2018-07-27,156.7586,156.8472,2838412.0
HON,2018-07-30,156.7093,154.465,3119651.0
HON,2018-07-31,155.0753,157.1523,2723825.0
HON,2018-08-01,157.4181,154.4355,3374814.0
HON,2018-08-02,153.2444,153.461,2140037.0
HON,2018-08-03,153.3035,152.6144,2965360.0
HON,2018-08-06,152.3585,152.5455,3072726.0
HON,2018-08-07,152.9294,153.9138,1628928.0
HON,2018-08-08,153.8744,152.7719,1697264.0
HON,2018-08-09,152.4274,151.5513,2504384.0
HON,2018-08-10,151.0198,150.6949,1542356.0
HON,2018-08-13,150.8131,149.9665,2035507.0
HON,2018-08-14,150.311,151.7187,2584999.0
HON,2018-08-15,150.5528,150.7835,2269501.0
HON,2018-08-16,151.5502,152.4306,2100632.0
HON,2018-08-17,152.3712,153.489,2032110.0
HON,2018-08-20,153.6769,153.7857,2140886.0
HON,2018-08-21,154.2704,155.2794,2466277.0
HON,2018-08-22,155.0815,154.4386,2038282.0
HON,2018-08-23,156.1498,156.1993,3493226.0
HON,2018-08-24,156.0806,155.8036,2480357.0
HON,2018-08-27,156.229,157.6237,1855657.0
HON,2018-08-28,158.2765,158.3656,3005910.0
HON,2018-08-29,158.4249,158.5634,2162816.0
HON,2018-08-30,158.1677,157.7226,1521987.0
HON,2018-08-31,157.1983,157.3368,2409837.0
HON,2018-09-04,157.3467,157.9105,2335996.0
HON,2018-09-05,158.0193,160.0372,3204108.0
HON,2018-09-06,160.7,162.2332,4087976.0
HON,2018-09-07,161.6001,161.0462,2767086.0
HON,2018-09-10,161.8177,161.6001,2326204.0
HON,2018-09-11,161.1946,161.2935,2546960.0
HON,2018-09-12,160.8978,162.1145,2249100.0
HON,2018-09-13,162.8465,163.9148,2092854.0
HON,2018-09-14,163.7565,163.3213,1963228.0
HON,2018-09-17,163.2125,163.9543,2823226.0
HON,2018-09-18,164.1225,164.3401,2605040.0
HON,2018-09-19,164.4588,164.0038,1474728.0
HON,2018-09-20,164.7951,164.7358,2043724.0
HON,2018-09-21,165.082,165.5271,3140717.0
HON,2018-09-24,164.8149,163.6675,1947121.0
HON,2018-09-25,164.0236,163.7664,2298642.0
HON,2018-09-26,164.1225,163.9642,2777867.0
HON,2018-09-27,164.3302,163.5686,1745214.0
HON,2018-09-28,163.5884,164.5973,2194496.0
HON,2018-10-01,164.5676,164.6369,2191625.0
HON,2018-10-02,164.1126,164.2313,2694451.0
HON,2018-10-03,164.8842,163.5884,2297352.0
HON,2018-10-04,163.2125,162.9256,2979647.0
HON,2018-10-05,163.2026,162.2925,2438168.0
HON,2018-10-08,162.2431,163.074,1867568.0
HON,2018-10-09,162.4607,159.1965,3670083.0
HON,2018-10-10,158.9986,154.9233,4541593.0
HON,2018-10-11,154.8639,151.9558,4859775.0
HON,2018-10-12,153.4494,154.5078,4443503.0
HON,2018-10-15,154.0429,154.5177,3321633.0
HON,2018-10-16,155.3585,157.8314,2837822.0
HON,2018-10-17,157.7721,156.3378,3467462.0
HON,2018-10-18,155.4772,153.5087,3634036.0
HON,2018-10-19,154.4089,151.8074,6791579.0
HON,2018-10-22,152.1041,150.9567,4502743.0
HON,2018-10-23,147.7617,148.9685,5370585.0
HON,2018-10-24,149.0377,143.7655,4624744.0
HON,2018-10-25,145.5855,145.8823,2803567.0
HON,2018-10-26,144.1611,144.4579,3480421.0
HON,2018-10-29,143.5478,139.5318,4741677.0
HON,2018-10-30,139.9275,141.4112,4204636.0
HON,2018-10-31,143.3302,143.2511,4733898.0
HON,2018-11-01,143.8644,142.8851,3791992.0
HON,2018-11-02,144.0325,143.9039,4860599.0
HON,2018-11-05,144.0127,145.5855,4181603.0
HON,2018-11-06,146.09,146.8418,3178592.0
HON,2018-11-07,148.4244,148.5728,2184974.0
HON,2018-11-08,148.4145,148.919,2801033.0
HON,2018-11-09,148.464,148.6915,2378427.0
HON,2018-11-12,148.5431,146.5252,2261178.0
HON,2018-11-13,146.3472,146.0801,2472938.0
HON,2018-11-14,147.0396,145.9317,2827279.0
HON,2018-11-15,144.8773,146.9861,3029076.0
HON,2018-11-16,146.6976,147.7619,3157220.0
HON,2018-11-19,147.6426,146.6877,2256943.0
HON,2018-11-20,144.9271,143.2858,3578847.0
HON,2018-11-21,144.181,143.3356,2866578.0
HON,2018-11-23,141.8833,142.5,1513270.0
HON,2018-11-26,143.1068,142.4602,4029304.0
HON,2018-11-27,141.6247,142.132,3659150.0
HON,2018-11-28,142.9178,143.5345,4295286.0
HON,2018-11-29,143.5345,144.9668,2646877.0
HON,2018-11-30,145.126,145.9715,5394015.0
HON,2018-12-03,149.2043,148.1897,4319238.0
HON,2018-12-04,147.5133,141.9231,4113584.0
HON,2018-12-06,139.506,140.809,5946102.0
HON,2018-12-07,140.0829,137.9741,3644478.0
HON,2018-12-10,137.9642,137.2182,3121844.0
HON,2018-12-11,139.0484,136.0842,4124829.0
HON,2018-12-12,138.0338,137.5564,4201135.0
HON,2018-12-13,138.372,138.0836,2361493.0
HON,2018-12-14,136.7009,135.7162,2597850.0
HON,2018-12-17,135.1094,133.6671,3133214.0
HON,2018-12-18,135.2288,134.4629,2637752.0
HON,2018-12-19,134.8309,132.5531,3868924.0
HON,2018-12-20,132.0259,129.9768,4518936.0
HON,2018-12-21,129.3203,128.7533,6903728.0
HON,2018-12-24,127.9178,124.1678,2838791.0
HON,2018-12-26,124.3568,128.8826,3440398.0
HON,2018-12-27,126.943,130.872,3249638.0
HON,2018-12-28,131.4191,130.0663,2759324.0
HON,2018-12-31,130.8621,131.4191,2199898.0
HON,2019-01-02,129.4993,131.1306,2756347.0
HON,2019-01-03,131.3992,129.38,3183974.0
HON,2019-01-04,131.9165,133.9058,3583572.0
HON,2019-01-07,133.6273,134.6519,2944574.0
HON,2019-01-08,135.3382,134.3733,2636179.0
HON,2019-01-09,135.4775,135.0,1993192.0
HON,2019-01-10,134.5027,137.0192,2149743.0
HON,2019-01-11,136.0245,136.6313,1890355.0
HON,2019-01-14,135.6167,136.88,3100638.0
HON,2019-01-15,136.7009,137.0391,1841881.0
HON,2019-01-16,136.7905,137.2878,2247292.0
HON,2019-01-17,136.5816,139.1379,2577361.0
HON,2019-01-18,141.0279,141.0975,5421632.0
HON,2019-01-22,140.2122,139.0783,3196454.0
HON,2019-01-23,140.0729,139.9934,2966263.0
HON,2019-01-24,140.1426,140.431,2707213.0
HON,2019-01-25,141.744,140.9582,3207326.0
HON,2019-01-28,139.5855,139.7348,3478329.0
HON,2019-01-29,140.1028,140.9881,2424691.0
HON,2019-01-30,141.7043,142.5199,3112772.0
HON,2019-01-31,142.0424,142.868,3473563.0
HON,2019-02-01,147.9111,143.9423,5536461.0
HON,2019-02-04,143.7135,147.1452,4692787.0
HON,2019-02-05,147.6127,147.9012,2962876.0
HON,2019-02-06,148.1996,148.1101,3147242.0
HON,2019-02-07,146.8866,147.3641,2962010.0
HON,2019-02-08,147.195,147.8216,3952141.0
HON,2019-02-11,148.1996,147.6923,2977816.0
HON,2019-02-12,148.4085,149.5623,2655170.0
HON,2019-02-13,150.189,150.6764,2760130.0
HON,2019-02-14,150.1293,149.7215,2110746.0
HON,2019-02-15,151.1936,152.5066,3039428.0
HON,2019-02-19,151.8004,152.4668,2479800.0
HON,2019-02-20,152.5166,153.76,2622435.0
HON,2019-02-21,153.54,152.61,2706429.0
HON,2019-02-22,153.25,153.2,2868464.0
HON,2019-02-25,154.2,154.06,2312501.0
HON,2019-02-26,153.89,153.92,1986327.0
HON,2019-02-27,153.86,154.6,1751422.0
HON,2019-02-28,154.09,154.07,2843883.0
HON,2019-03-01,154.99,155.72,3385361.0
HON,2019-03-04,156.79,154.5,4068387.0
HON,2019-03-05,154.51,154.15,3381931.0
HON,2019-03-06,154.1,153.74,3929374.0
HON,2019-03-07,153.57,152.48,3579552.0
HON,2019-03-08,151.27,151.59,2920740.0
HON,2019-03-11,151.0,153.19,2792821.0
HON,2019-03-12,153.57,153.5,1822035.0
HON,2019-03-13,154.3,155.04,2533938.0
HON,2019-03-14,155.35,155.25,2657991.0
HON,2019-03-15,155.15,155.35,5287296.0
HON,2019-03-18,155.55,156.93,2395883.0
HON,2019-03-19,157.62,157.24,2694586.0
HON,2019-03-20,157.19,156.29,2373746.0
HON,2019-03-21,156.37,158.45,1951860.0
HON,2019-03-22,157.6,155.83,2430974.0
SHLD,2018-01-02,3.58,3.78,1300128.0
SHLD,2018-01-03,3.72,3.76,1441037.0
SHLD,2018-01-04,3.76,3.58,2529112.0
SHLD,2018-01-05,3.59,3.48,1692635.0
SHLD,2018-01-08,3.57,3.42,1817884.0
SHLD,2018-01-09,3.41,3.13,2874307.0
SHLD,2018-01-10,3.23,3.29,4574229.0
SHLD,2018-01-11,3.25,3.32,8342890.0
SHLD,2018-01-12,3.35,3.6,3410763.0
SHLD,2018-01-16,3.66,3.52,1702893.0
SHLD,2018-01-17,3.5,3.51,1542429.0
SHLD,2018-01-18,3.48,3.67,1826076.0
SHLD,2018-01-19,3.67,3.63,1272834.0
SHLD,2018-01-22,3.6,3.45,1620008.0
SHLD,2018-01-23,3.56,3.41,1799912.0
SHLD,2018-01-24,3.43,3.13,2441932.0
SHLD,2018-01-25,3.16,2.78,3899414.0
SHLD,2018-01-26,2.8,2.54,4806156.0
SHLD,2018-01-29,2.55,2.57,3393702.0
SHLD,2018-01-30,2.51,2.66,2049348.0
SHLD,2018-01-31,2.64,2.57,865372.0
SHLD,2018-02-01,2.52,2.49,1895600.0
SHLD,2018-02-02,2.44,2.35,2071572.0
SHLD,2018-02-05,2.31,2.22,1939156.0
SHLD,2018-02-06,2.14,2.28,1667398.0
SHLD,2018-02-07,2.26,2.26,1181555.0
SHLD,2018-02-08,2.23,2.11,1451459.0
SHLD,2018-02-09,2.12,2.15,964222.0
SHLD,2018-02-12,2.15,2.07,2396886.0
SHLD,2018-02-13,2.06,2.27,2217082.0
SHLD,2018-02-14,2.27,2.3,1634011.0
SHLD,2018-02-15,2.45,2.63,5035098.0
SHLD,2018-02-16,2.62,2.61,2575097.0
SHLD,2018-02-20,2.64,2.33,2417640.0
SHLD,2018-02-21,2.35,2.36,1424276.0
SHLD,2018-02-22,2.41,2.33,827075.0
SHLD,2018-02-23,2.36,2.43,893963.0
SHLD,2018-02-26,2.45,2.58,1056508.0
SHLD,2018-02-27,2.66,2.57,1351375.0
SHLD,2018-02-28,2.57,2.42,1105656.0
SHLD,2018-03-01,2.41,2.47,985854.0
SHLD,2018-03-02,2.45,2.73,1876874.0
SHLD,2018-03-05,2.73,2.55,1675945.0
SHLD,2018-03-06,2.54,2.46,1544851.0
SHLD,2018-03-07,2.44,2.42,1254595.0
SHLD,2018-03-08,2.41,2.43,628548.0
SHLD,2018-03-09,2.42,2.56,1666906.0
SHLD,2018-03-12,2.58,2.44,1347133.0
SHLD,2018-03-13,2.5,2.55,1657865.0
SHLD,2018-03-14,2.56,2.42,1424373.0
SHLD,2018-03-15,2.5,2.26,3699495.0
SHLD,2018-03-16,2.29,2.32,3562294.0
SHLD,2018-03-19,2.34,2.33,1165230.0
SHLD,2018-03-20,2.33,2.29,1086458.0
SHLD,2018-03-21,2.28,2.32,1269687.0
SHLD,2018-03-22,2.31,2.3,1352121.0
SHLD,2018-03-23,2.28,2.18,1116404.0
SHLD,2018-03-26,2.24,2.33,1322289.0
SHLD,2018-03-27,2.3,2.5,2863678.0
SHLD,2018-03-28,2.5,2.81,3134451.0
SHLD,2018-03-29,2.81,2.67,3707415.0
SHLD,2018-04-02,2.68,2.59,1682175.0
SHLD,2018-04-03,2.6,2.69,1357794.0
SHLD,2018-04-04,2.66,2.89,1349632.0
SHLD,2018-04-05,2.89,2.97,1455122.0
SHLD,2018-04-06,2.95,2.88,818680.0
SHLD,2018-04-09,2.89,2.82,795561.0
SHLD,2018-04-10,2.88,3.07,1560978.0
SHLD,2018-04-11,3.05,3.3,3284571.0
SHLD,2018-04-12,3.34,3.4,2160094.0
SHLD,2018-04-13,3.42,3.32,1206625.0
SHLD,2018-04-16,3.34,3.35,1739197.0
SHLD,2018-04-17,3.36,3.03,1647612.0
SHLD,2018-04-18,3.06,3.15,699707.0
SHLD,2018-04-19,3.13,3.05,934461.0
SHLD,2018-04-20,3.02,3.01,820865.0
SHLD,2018-04-23,3.24,3.24,2365194.0
SHLD,2018-04-24,3.26,3.32,1423245.0
SHLD,2018-04-25,3.26,3.22,687895.0
SHLD,2018-04-26,3.23,3.22,433917.0
SHLD,2018-04-27,3.2,3.16,718460.0
SHLD,2018-04-30,3.16,2.99,1064115.0
SHLD,2018-05-01,2.99,3.0,861357.0
SHLD,2018-05-02,3.01,3.05,718561.0
SHLD,2018-05-03,3.05,3.13,974332.0
SHLD,2018-05-04,3.13,3.3,1313302.0
SHLD,2018-05-07,3.29,2.99,1549044.0
SHLD,2018-05-08,2.97,2.76,1801144.0
SHLD,2018-05-09,2.81,3.2,12319731.0
SHLD,2018-05-10,3.23,3.15,3522826.0
SHLD,2018-05-11,3.17,3.42,3886111.0
SHLD,2018-05-14,3.8,3.65,7551633.0
SHLD,2018-05-15,3.6,3.5,2451451.0
SHLD,2018-05-16,3.55,3.8,2245371.0
SHLD,2018-05-17,3.8,3.69,1930181.0
SHLD,2018-05-18,3.71,3.59,1624884.0
SHLD,2018-05-21,3.72,3.63,2219611.0
SHLD,2018-05-22,3.64,3.38,3212119.0
SHLD,2018-05-23,3.33,3.39,2101625.0
SHLD,2018-05-24,3.4,3.31,771966.0
SHLD,2018-05-25,3.31,3.49,1795081.0
SHLD,2018-05-29,3.48,3.44,1080400.0
SHLD,2018-05-30,3.46,3.21,3801144.0
SHLD,2018-05-31,3.0,2.81,3740312.0
SHLD,2018-06-01,2.81,2.28,5508864.0
SHLD,2018-06-04,2.3,2.15,2485712.0
SHLD,2018-06-05,2.13,2.28,3465841.0
SHLD,2018-06-06,2.23,2.19,1798869.0
SHLD,2018-06-07,2.19,2.28,1750036.0
SHLD,2018-06-08,2.29,2.3,1515240.0
SHLD,2018-06-11,2.28,2.41,1941927.0
SHLD,2018-06-12,2.52,2.45,3347050.0
SHLD,2018-06-13,2.49,2.66,3120948.0
SHLD,2018-06-14,2.68,2.57,2599968.0
SHLD,2018-06-15,2.54,2.58,1642229.0
SHLD,2018-06-18,2.58,2.58,1325565.0
SHLD,2018-06-19,2.53,2.48,1075738.0
SHLD,2018-06-20,2.5,2.47,976316.0
SHLD,2018-06-21,2.48,2.37,1258577.0
SHLD,2018-06-22,2.39,2.42,3671818.0
SHLD,2018-06-25,2.39,2.26,1938576.0
SHLD,2018-06-26,2.27,2.3,985103.0
SHLD,2018-06-27,2.29,2.17,1247506.0
SHLD,2018-06-28,2.16,2.26,1143299.0
SHLD,2018-06-29,2.27,2.37,1163135.0
SHLD,2018-07-02,2.32,2.34,1275285.0
SHLD,2018-07-03,2.35,2.28,656870.0
SHLD,2018-07-05,2.29,2.31,538261.0
SHLD,2018-07-06,2.3,2.27,797645.0
SHLD,2018-07-09,2.25,2.3,633789.0
SHLD,2018-07-10,2.28,2.31,526261.0
SHLD,2018-07-11,2.28,2.39,728898.0
