company_name,link,ticker
University of Alabama Hospital,https://www.thelayoff.com//university-of-alabama-hospital,
University of Alabama at Birmingham,https://www.thelayoff.com//uab,
University of Alabama at Huntsville,https://www.thelayoff.com//uah,
University of Alaska Anchorage,https://www.thelayoff.com//uaa,
University of Alaska Fairbanks,https://www.thelayoff.com//uaf,
University of Alaska Southeast,https://www.thelayoff.com//uas,
University of Arizona,https://www.thelayoff.com//university-arizona,
University of Arkansas at Fayetteville,https://www.thelayoff.com//university-arkansas-fayetteville,
University of Arkansas at Little Rock,https://www.thelayoff.com//ualr,
University of Arkansas at Monticello,https://www.thelayoff.com//uam,
University of Arkansas at Pine Bluff,https://www.thelayoff.com//uapb,
University of Atlanta,https://www.thelayoff.com//university-of-atlanta,
University of Bridgeport,https://www.thelayoff.com//ub,
University of California Davis Medical Center,https://www.thelayoff.com//university-of-california-davis-medical-center,
University of California Irvine Med Center,https://www.thelayoff.com//university-of-california-irvine-med-center,
University of California San Diego Medical Center,https://www.thelayoff.com//university-of-california-san-diego-medical-center,
University of California San Francisco,https://www.thelayoff.com//ucsf,
University of California at Berkeley,https://www.thelayoff.com//ucb,
University of California at Davis,https://www.thelayoff.com//ucd,
University of California at Irvine,https://www.thelayoff.com//uci,
University of California at Los Angeles,https://www.thelayoff.com//ucla,
University of California at Merced,https://www.thelayoff.com//ucm,
University of California at Riverside,https://www.thelayoff.com//ucr,
University of California at San Diego,https://www.thelayoff.com//ucsd,
University of California at Santa Barbara,https://www.thelayoff.com//ucsb,
University of California at Santa Cruz,https://www.thelayoff.com//ucsc,
University of Central Arkansas,https://www.thelayoff.com//uca,
University of Central Florida,https://www.thelayoff.com//ucf,
University of Central Oklahoma,https://www.thelayoff.com//uco,
University of Charleston,https://www.thelayoff.com//university-charleston,
University of Chicago,https://www.thelayoff.com//university-chicago,
University of Cincinnati,https://www.thelayoff.com//university-cincinnati,
University of Cincinnati Medical Center,https://www.thelayoff.com//university-of-cincinnati-medical-center,
University of Colorado Hospital Authority,https://www.thelayoff.com//university-of-colorado-hospital-authority,
University of Colorado at Boulder,https://www.thelayoff.com//university-colorado-boulder,
